timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769104878.39749,127.0.0.1,127.0.0.1,90,1,0,1,0,8000,1,1
1769104878.397572,127.0.0.1,127.0.0.1,40,1,0,1,0,49689,0,0
1769104878.513039,127.0.0.1,127.0.0.1,105,1,0,1,0,8000,1,1
1769104878.513154,127.0.0.1,127.0.0.1,40,1,0,1,0,49690,0,0
1769104878.604629,127.0.0.1,127.0.0.1,90,1,0,1,0,8000,1,1
1769104878.604732,127.0.0.1,127.0.0.1,40,1,0,1,0,49691,0,0
1769104878.713353,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104878.713407,127.0.0.1,127.0.0.1,40,1,0,1,0,49692,0,0
1769104878.81047,127.0.0.1,127.0.0.1,112,1,0,1,0,8000,1,1
1769104878.810574,127.0.0.1,127.0.0.1,40,1,0,1,0,49693,0,0
1769104878.810995,192.168.0.104,192.168.0.255,72,2,0,0,0,57621,0,0
1769104878.919028,127.0.0.1,127.0.0.1,105,1,0,1,0,8000,1,1
1769104878.91919,127.0.0.1,127.0.0.1,40,1,0,1,0,49694,0,0
1769104879.028921,127.0.0.1,127.0.0.1,116,1,0,1,0,8000,1,1
1769104879.029011,127.0.0.1,127.0.0.1,40,1,0,1,0,49703,0,0
1769104879.106448,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104879.106534,127.0.0.1,127.0.0.1,40,1,0,1,0,49704,0,0
1769104879.232501,127.0.0.1,127.0.0.1,100,1,0,1,0,8000,1,1
1769104879.2326,127.0.0.1,127.0.0.1,40,1,0,1,0,49705,0,0
1769104879.324703,127.0.0.1,127.0.0.1,91,1,0,1,0,8000,1,1
1769104879.324805,127.0.0.1,127.0.0.1,40,1,0,1,0,49708,0,0
1769104879.409455,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104879.40957,127.0.0.1,127.0.0.1,40,1,0,1,0,49709,0,0
1769104879.531795,127.0.0.1,127.0.0.1,114,1,0,1,0,8000,1,1
1769104879.531878,127.0.0.1,127.0.0.1,40,1,0,1,0,49710,0,0
1769104879.640187,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104879.640255,127.0.0.1,127.0.0.1,40,1,0,1,0,49711,0,0
1769104879.717913,127.0.0.1,127.0.0.1,112,1,0,1,0,8000,1,1
1769104879.71798,127.0.0.1,127.0.0.1,40,1,0,1,0,49712,0,0
1769104879.843769,127.0.0.1,127.0.0.1,117,1,0,1,0,8000,1,1
1769104879.84386,127.0.0.1,127.0.0.1,40,1,0,1,0,49713,0,0
1769104881.337986,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104881.338048,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104881.338579,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104881.338634,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104881.338795,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104881.338826,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104881.339212,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104881.339239,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104881.339842,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104881.339884,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104881.340324,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104881.340352,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104881.344646,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104881.344689,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104881.348119,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104881.348153,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104881.348276,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104881.348303,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104881.384705,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104881.384745,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104886.897664,127.0.0.1,127.0.0.1,100,1,0,1,0,8000,1,1
