timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769654586.046772,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.046828,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.085252,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.085299,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.12252,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.122568,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.165806,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.165856,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.213599,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.213667,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.251684,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.251734,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.29249,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.292545,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.330591,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.33064,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.369785,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.369834,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.405573,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.405622,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.442535,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.442583,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.481045,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.481099,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.519149,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.519197,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.555978,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.556031,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.592529,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.592577,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.630187,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.630241,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.671808,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.671859,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.711249,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.711298,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.756961,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.757012,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.799165,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.799215,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.837099,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.837187,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.881607,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.881673,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.919081,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.91913,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.957692,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.957741,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.990263,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.990313,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.033679,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654587.033726,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
